time_period,location,heatwave,population,rainfall,mean_temperature,heatwave_days,mean_heat_index,max_heat_index,heatwave_event_count
2023-W20,location_5,1,150000,69.31234682180437,30.67015076944681,3,91.98040320422706,101.30720427230274,1
2023-W21,location_5,1,150000,62.141134018890305,30.561618860972878,3,91.8272514727237,101.10300196363161,1
2023-W22,location_5,1,150000,57.43621051721485,30.617129179382495,3,91.33130282102275,100.441737094697,1
2023-W23,location_5,1,150000,40.561196680510236,29.37107400184537,3,91.52792330524929,100.70389774033238,1
2023-W24,location_5,1,150000,49.00335391090665,29.44342284713227,2,88.35084132933135,96.46778843910846,1
2023-W25,location_5,1,150000,42.090109010429266,30.36330639591676,2,88.43352352192193,96.57803136256257,1
2023-W26,location_5,1,150000,37.80131637379398,29.110227172895925,2,89.37974648563308,97.8396619808441,1
2023-W27,location_5,1,150000,30.665510710800376,28.935942532223926,2,88.19125494908155,96.25500659877541,1
2023-W28,location_5,1,150000,41.074095925746036,28.34056207848518,1,84.48801820877996,91.31735761170661,0
2023-W29,location_5,1,150000,34.423414695146,28.003987826694456,2,88.16196497882305,96.2159533050974,1
2023-W30,location_5,1,150000,31.937696405822354,27.972281773825845,1,84.85987781475373,91.81317041967165,0
2023-W31,location_5,1,150000,36.713700809568216,26.71582564733516,1,85.58816239401293,92.78421652535056,0
2023-W32,location_5,1,150000,38.7530926559156,27.689463508347426,1,83.7804544570694,90.37393927609253,0
2023-W33,location_5,0,150000,26.20857764785422,26.72357871645047,0,82.0,88.0,0
2023-W34,location_5,0,150000,39.94831887352648,25.886378550045286,0,82.0,88.0,0
2023-W35,location_5,0,150000,46.04009950683905,25.379831872906117,0,82.0,88.0,0
2023-W36,location_5,0,150000,31.715063625128565,25.636341378709194,0,82.0,88.0,0
2023-W37,location_5,0,150000,40.81086234206766,24.104552931728314,0,82.0,88.0,0
2023-W38,location_5,0,150000,48.14295606788012,23.194873154791715,0,82.0,88.0,0
2023-W39,location_5,0,150000,46.400074466657095,22.846178117775686,0,82.0,88.0,0
2023-W40,location_5,0,150000,52.4247818360906,23.303960884397476,0,82.0,88.0,0
2023-W41,location_5,0,150000,67.4393126615768,23.555208203681133,0,82.0,88.0,0
2023-W42,location_5,0,150000,62.439009950732,23.655557464781694,0,82.0,88.0,0
2023-W43,location_5,0,150000,74.57543556165388,23.353376809525468,0,82.0,88.0,0
2023-W44,location_5,0,150000,73.06753361517217,23.394297654220967,0,82.0,88.0,0
2023-W45,location_5,0,150000,79.17236557355153,24.031995703031743,0,82.0,88.0,0
2023-W46,location_5,0,150000,74.24593623272925,23.046691660557638,0,82.0,88.0,0
2023-W47,location_5,0,150000,96.69046947756607,23.046780769465997,0,82.0,88.0,0
2023-W48,location_5,0,150000,110.7595670025765,24.17272937545001,0,82.0,88.0,0
2023-W49,location_5,0,150000,115.3249805904108,24.511819057065576,0,82.0,88.0,0
2023-W50,location_5,0,150000,111.37051884585345,24.181895148214643,0,82.0,88.0,0
2023-W51,location_5,0,150000,132.5697627106219,24.617913852745197,0,82.0,88.0,0
2023-W52,location_5,0,150000,117.9247267896887,24.863792193833053,0,82.0,88.0,0
